Bet reference;Date;Type;Amount (in user currency);Odd;Match id;Match label;Bet;Choice;End date;Win amount (in user currency);Win bonus (in user currency);Win total (in user currency);Freebet
L703U500185830498;19-03-2017;LIV;3,99;2,35;267583;Dijon - Saint-Etienne;Match Result;Saint-Etienne;19-03-2017;9,38;0;9,38;FAUX
703U500440928036;19-03-2017;COM;1;11,78793;1343340;Crotone - Fiorentina;Match Result;Fiorentina;19-03-2017;11,79;0,54;12,33;FAUX
703U500440928036;19-03-2017;COM;1;11,78793;1183099;Caen - Monaco;Match Result;Monaco;19-03-2017;11,79;0,54;12,33;FAUX
703U500440928036;19-03-2017;COM;1;11,78793;1343223;Manchester City - Liverpool;Double Chance;Draw or Liverpool;19-03-2017;11,79;0,54;12,33;FAUX
703U500440928036;19-03-2017;COM;1;11,78793;1343776;Paris Saint-Germain - Lyon;Match Result;Paris Saint-Germain;19-03-2017;11,79;0,54;12,33;FAUX
703U500440928036;19-03-2017;COM;1;11,78793;1343215;Tottenham - Southampton;Match Result;Tottenham;19-03-2017;11,79;0,54;12,33;FAUX
703U500440928033;19-03-2017;SIM;2;1,75;1343340;Crotone - Fiorentina;Match Result;Fiorentina;19-03-2017;3,5;0;3,5;FAUX
703U500440928031;19-03-2017;SIM;2;1,65;1343215;Tottenham - Southampton;Match Result;Tottenham;19-03-2017;3,3;0;3,3;FAUX
703U500440928030;19-03-2017;SIM;1;1,68;1343223;Manchester City - Liverpool;Double Chance;Draw or Liverpool;19-03-2017;1,68;0;1,68;FAUX
703U500440928028;19-03-2017;SIM;2;1,62;1183099;Caen - Monaco;Match Result;Monaco;19-03-2017;3,24;0;3,24;FAUX
703U500440928026;19-03-2017;SIM;2;1,5;1343776;Paris Saint-Germain - Lyon;Match Result;Paris Saint-Germain;19-03-2017;3;0;3;FAUX
703U500440887611;19-03-2017;COM;1;5,09124;1343259;Atletico Madrid - Seville;Match Result;Atletico Madrid;19-03-2017;0;0;0;FAUX
703U500440887611;19-03-2017;COM;1;5,09124;1328189;Antalyaspor - Besiktas;Match Result;Besiktas;19-03-2017;0;0;0;FAUX
703U500440887611;19-03-2017;COM;1;5,09124;1343337;Sampdoria - Juventus;Match Result;Juventus;19-03-2017;0;0;0;FAUX
703U500440887611;19-03-2017;COM;1;5,09124;1187158;Borussia M'gladbach - Bayern Munich;Match Result;Bayern Munich;19-03-2017;0;0;0;FAUX
703U500440887610;19-03-2017;SIM;3;1,65;1328189;Antalyaspor - Besiktas;Match Result;Besiktas;19-03-2017;0;0;0;FAUX
703U500440887609;19-03-2017;SIM;5;1,45;1343337;Sampdoria - Juventus;Match Result;Juventus;19-03-2017;7,25;0;7,25;FAUX
703U500440887607;19-03-2017;SIM;6;1,6;1343259;Atletico Madrid - Seville;Match Result;Atletico Madrid;19-03-2017;9,6;0;9,6;FAUX
703U500440886656;19-03-2017;COM;1;3,18203;1187158;Borussia M'gladbach - Bayern Munich;Match Result;Bayern Munich;19-03-2017;0;0;0;FAUX
703U500440886656;19-03-2017;COM;1;3,18203;1343337;Sampdoria - Juventus;Match Result;Juventus;19-03-2017;0;0;0;FAUX
703U500440886656;19-03-2017;COM;1;3,18203;1328189;Antalyaspor - Besiktas;Match Result;Besiktas;19-03-2017;0;0;0;FAUX
703U500440886655;19-03-2017;COM;1;3,5112;1343259;Atletico Madrid - Seville;Match Result;Atletico Madrid;19-03-2017;0;0;0;FAUX
703U500440886655;19-03-2017;COM;1;3,5112;1187158;Borussia M'gladbach - Bayern Munich;Match Result;Bayern Munich;19-03-2017;0;0;0;FAUX
703U500440886655;19-03-2017;COM;1;3,5112;1328189;Antalyaspor - Besiktas;Match Result;Besiktas;19-03-2017;0;0;0;FAUX
703U500440886654;19-03-2017;COM;1;3,828;1343337;Sampdoria - Juventus;Match Result;Juventus;19-03-2017;0;0;0;FAUX
703U500440886654;19-03-2017;COM;1;3,828;1328189;Antalyaspor - Besiktas;Match Result;Besiktas;19-03-2017;0;0;0;FAUX
703U500440886654;19-03-2017;COM;1;3,828;1343259;Atletico Madrid - Seville;Match Result;Atletico Madrid;19-03-2017;0;0;0;FAUX
703U500440886653;19-03-2017;COM;1;3,0856;1343259;Atletico Madrid - Seville;Match Result;Atletico Madrid;19-03-2017;3,09;0;3,09;FAUX
703U500440886653;19-03-2017;COM;1;3,0856;1187158;Borussia M'gladbach - Bayern Munich;Match Result;Bayern Munich;19-03-2017;3,09;0;3,09;FAUX
703U500440886653;19-03-2017;COM;1;3,0856;1343337;Sampdoria - Juventus;Match Result;Juventus;19-03-2017;3,09;0;3,09;FAUX
703A300440657685;18-03-2017;COM;1,1;13,13928;1183226;Bordeaux - Montpellier;Match Result;Bordeaux;18-03-2017;0;0;0;FAUX
703A300440657685;18-03-2017;COM;1,1;13,13928;1342191;Nancy - Lorient;Match Result;Nancy;18-03-2017;0;0;0;FAUX
703A300440657685;18-03-2017;COM;1,1;13,13928;1342143;Milan - Genoa;Match Result;Milan;18-03-2017;0;0;0;FAUX
703A300440657685;18-03-2017;COM;1,1;13,13928;1342192;Toulouse - Rennes;Match Result;Toulouse;18-03-2017;0;0;0;FAUX
703A300440655794;18-03-2017;SIM;5;1,8;1183226;Bordeaux - Montpellier;Match Result;Bordeaux;18-03-2017;9;0;9;FAUX
703A300440548484;18-03-2017;COM;10;2,607;1343239;Athletic Bilbao - Real Madrid;Match Result;Real Madrid;18-03-2017;26,1;0;26,1;FAUX
703A300440548484;18-03-2017;COM;10;2,607;1181445;Stoke - Chelsea;Match Result;Chelsea;18-03-2017;26,1;0;26,1;FAUX
703H000439910376;16-03-2017;COM;10;8,62132;1348002;Manchester United - Rostov;Match Result;Manchester United;16-03-2017;0;0;0;FAUX
703H000439910376;16-03-2017;COM;10;8,62132;1348011;Besiktas - Olympiakos;Match Result;Besiktas;16-03-2017;0;0;0;FAUX
703H000439910376;16-03-2017;COM;10;8,62132;1347999;Borussia M'gladbach - Schalke 04;Match Result;Borussia M'gladbach;16-03-2017;0;0;0;FAUX
703H000439910376;16-03-2017;COM;10;8,62132;1348009;KRC Genk - Gent;Match Result;KRC Genk;16-03-2017;0;0;0;FAUX
703E300439816804;15-03-2017;SIM;10;2,15;1297076;Atletico Madrid - Bayer Leverkusen;Handicap;Atletico Madrid -1;15-03-2017;0;0;0;FAUX
703E300439692933;15-03-2017;SIM;10;2,35;1297076;Atletico Madrid - Bayer Leverkusen;Handicap;Atletico Madrid -1;15-03-2017;0;0;0;FAUX
703U000439629736;14-03-2017;COM;1,51;3,875;1297076;Atletico Madrid - Bayer Leverkusen;Match Result;Atletico Madrid;15-03-2017;0;0;0;FAUX
703U000439629736;14-03-2017;COM;1,51;3,875;1297075;Monaco - Manchester City;Match Result;Monaco;15-03-2017;0;0;0;FAUX
703U000439629460;14-03-2017;COM;1,51;3,9525;1297075;Monaco - Manchester City;Match Result;Manchester City;15-03-2017;0;0;0;FAUX
703U000439629460;14-03-2017;COM;1,51;3,9525;1297076;Atletico Madrid - Bayer Leverkusen;Match Result;Atletico Madrid;15-03-2017;0;0;0;FAUX
703U000439629459;14-03-2017;SIM;10;1,55;1297076;Atletico Madrid - Bayer Leverkusen;Match Result;Atletico Madrid;15-03-2017;0;0;0;FAUX
L703U000185460531;14-03-2017;LIV;5;3,05;266535;Leicester - Seville;Handicap;Leicester -2;14-03-2017;0;0;0;FAUX
L703U000185451377;14-03-2017;LIV;5;4,8;266535;Leicester - Seville;Match Result;Seville;14-03-2017;0;0;0;FAUX
L703U000185451219;14-03-2017;LIV;10;2,6;266534;Juventus - Porto;Handicap;Juventus -2;14-03-2017;0;0;0;FAUX
703U000439464840;14-03-2017;COM;3;3,5475;1297079;Leicester - Seville;Match Result;Seville;14-03-2017;0;0;0;FAUX
703U000439464840;14-03-2017;COM;3;3,5475;1297112;Juventus - Porto;Match Result;Juventus;14-03-2017;0;0;0;FAUX
703U000439464839;14-03-2017;SIM;3;2,15;1297079;Leicester - Seville;Match Result;Seville;14-03-2017;0;0;0;FAUX
703U000439464838;14-03-2017;SIM;20,01;1,65;1297112;Juventus - Porto;Match Result;Juventus;14-03-2017;33,02;0;33,02;FAUX
703O500439272929;13-03-2017;COM;3,71;6,44444;1338873;Benfica - Belenenses;Handicap;Benfica -1;13-03-2017;23,89;0;23,89;FAUX
703O500439272929;13-03-2017;COM;3,71;6,44444;1338883;Lazio - Torino;Match Result;Lazio;13-03-2017;23,89;0;23,89;FAUX
703O500439272929;13-03-2017;COM;3,71;6,44444;1335603;RC Lens - Sochaux;Match Result;RC Lens;13-03-2017;23,89;0;23,89;FAUX
703O500439272929;13-03-2017;COM;3,71;6,44444;1344651;Chelsea - Manchester United;Match Result;Chelsea;13-03-2017;23,89;0;23,89;FAUX
703O500439272928;13-03-2017;SIM;5;1,48;1338883;Lazio - Torino;Match Result;Lazio;13-03-2017;7,4;0;7,4;FAUX
703O500439272927;13-03-2017;SIM;5;1,45;1338873;Benfica - Belenenses;Handicap;Benfica -1;13-03-2017;7,25;0;7,25;FAUX
703O500439272804;13-03-2017;COM;1,66;2,3925;1338873;Benfica - Belenenses;Handicap;Benfica -1;13-03-2017;3,97;0;3,97;FAUX
703O500439272804;13-03-2017;COM;1,66;2,3925;1344651;Chelsea - Manchester United;Match Result;Chelsea;13-03-2017;3,97;0;3,97;FAUX
703O500439272803;13-03-2017;COM;1,66;2,146;1338873;Benfica - Belenenses;Handicap;Benfica -1;13-03-2017;3,57;0;3,57;FAUX
703O500439272803;13-03-2017;COM;1,66;2,146;1338883;Lazio - Torino;Match Result;Lazio;13-03-2017;3,57;0;3,57;FAUX
703O500439272802;13-03-2017;COM;1,66;2,442;1344651;Chelsea - Manchester United;Match Result;Chelsea;13-03-2017;4,05;0;4,05;FAUX
703O500439272802;13-03-2017;COM;1,66;2,442;1338883;Lazio - Torino;Match Result;Lazio;13-03-2017;4,05;0;4,05;FAUX
703O500439272759;13-03-2017;COM;1,66;3,5409;1338873;Benfica - Belenenses;Handicap;Benfica -1;13-03-2017;5,88;0;5,88;FAUX
703O500439272759;13-03-2017;COM;1,66;3,5409;1344651;Chelsea - Manchester United;Match Result;Chelsea;13-03-2017;5,88;0;5,88;FAUX
703O500439272759;13-03-2017;COM;1,66;3,5409;1338883;Lazio - Torino;Match Result;Lazio;13-03-2017;5,88;0;5,88;FAUX
703U500439187910;12-03-2017;SIM;7,25;2,3;1183222;Lorient - Paris Saint-Germain;Handicap;Paris Saint-Germain -2;12-03-2017;0;0;0;FAUX
703A300438929343;11-03-2017;COM;7,1;1,9285;1336610;Lyon - Toulouse;Match Result;Lyon;12-03-2017;13,7;0;13,7;FAUX
703A300438929343;11-03-2017;COM;7,1;1,9285;1183222;Lorient - Paris Saint-Germain;Match Result;Paris Saint-Germain;12-03-2017;13,7;0;13,7;FAUX
703A300438929342;11-03-2017;SIM;5;1,33;1183222;Lorient - Paris Saint-Germain;Match Result;Paris Saint-Germain;12-03-2017;6,65;0;6,65;FAUX
703A300438929341;11-03-2017;SIM;5;1,45;1336610;Lyon - Toulouse;Match Result;Lyon;12-03-2017;7,25;0;7,25;FAUX
703A300438868003;11-03-2017;SIM;4,44;1,92;1337919;Granada - Atletico Madrid;Handicap;Atletico Madrid -1;11-03-2017;0;0;0;FAUX
703A300438697076;11-03-2017;COM;2;8,43449;1183072;Monaco - Bordeaux;Match Result;Monaco;12-03-2017;0;0;0;FAUX
703A300438697076;11-03-2017;COM;2;8,43449;1323815;Galatasaray - Genclerbirligi;Match Result;Galatasaray;12-03-2017;0;0;0;FAUX
703A300438697076;11-03-2017;COM;2;8,43449;1352193;Middlesbrough - Manchester City;Match Result;Manchester City;12-03-2017;0;0;0;FAUX
703A300438697076;11-03-2017;COM;2;8,43449;1187329;Hertha Berlin - Borussia Dortmund;Match Result;Borussia Dortmund;12-03-2017;0;0;0;FAUX
;;;;;;;;;;;;;
703A300438697076;11-03-2017;COM;2;8,43449;1187331;Bayern Munich - Eintracht Frankfurt;Match Result;Bayern Munich;12-03-2017;0;0;0;FAUX
703A300438697076;11-03-2017;COM;2;8,43449;1337919;Granada - Atletico Madrid;Match Result;Atletico Madrid;12-03-2017;0;0;0;FAUX
703A300438697075;11-03-2017;SIM;3;1,33;1352193;Middlesbrough - Manchester City;Match Result;Manchester City;11-03-2017;3,99;0;3,99;FAUX
703A300438697074;11-03-2017;SIM;2;1,6;1323815;Galatasaray - Genclerbirligi;Match Result;Galatasaray;11-03-2017;3,2;0;3,2;FAUX
703A300438697073;11-03-2017;SIM;3;1,75;1187329;Hertha Berlin - Borussia Dortmund;Match Result;Borussia Dortmund;12-03-2017;0;0;0;FAUX
703A300438697072;11-03-2017;SIM;5;1,42;1337919;Granada - Atletico Madrid;Match Result;Atletico Madrid;11-03-2017;7,1;0;7,1;FAUX
703A300438697071;11-03-2017;SIM;5;1,45;1183072;Monaco - Bordeaux;Match Result;Monaco;11-03-2017;7,25;0;7,25;FAUX
L703H000184972382;09-03-2017;LIV;10;2,15;262969;Rostov - Manchester United;Handicap;Manchester United -1;09-03-2017;0;0;0;FAUX
703H000438072590;09-03-2017;SIM;10;1,75;1348006;Rostov - Manchester United;Match Result;Manchester United;09-03-2017;0;0;0;FAUX
703H000438072529;09-03-2017;SIM;5,12;2,9;1348006;Rostov - Manchester United;Handicap;Manchester United -1;09-03-2017;0;0;0;FAUX
703H000438072477;09-03-2017;COM;0,83;4,68;1348003;Olympiakos - Besiktas;Match Result;Olympiakos;09-03-2017;0;0;0;FAUX
703H000438072477;09-03-2017;COM;0,83;4,68;1348007;Gent - KRC Genk;Match Result;Gent;09-03-2017;0;0;0;FAUX
703H000438072476;09-03-2017;COM;0,83;4,3875;1348000;Lyon - Roma;Match Result;Lyon;09-03-2017;0;0;0;FAUX
703H000438072476;09-03-2017;COM;0,83;4,3875;1348007;Gent - KRC Genk;Match Result;Gent;09-03-2017;0;0;0;FAUX
703H000438072475;09-03-2017;COM;0,83;5,4;1348003;Olympiakos - Besiktas;Match Result;Olympiakos;09-03-2017;0;0;0;FAUX
703H000438072475;09-03-2017;COM;0,83;5,4;1348000;Lyon - Roma;Match Result;Lyon;09-03-2017;0;0;0;FAUX
703H000438072474;09-03-2017;COM;0,83;5,655;1348006;Rostov - Manchester United;Handicap;Manchester United -1;09-03-2017;0;0;0;FAUX
703H000438072474;09-03-2017;COM;0,83;5,655;1348007;Gent - KRC Genk;Match Result;Gent;09-03-2017;0;0;0;FAUX
703H000438072473;09-03-2017;COM;0,83;6,96;1348006;Rostov - Manchester United;Handicap;Manchester United -1;09-03-2017;0;0;0;FAUX
703H000438072473;09-03-2017;COM;0,83;6,96;1348003;Olympiakos - Besiktas;Match Result;Olympiakos;09-03-2017;0;0;0;FAUX
703H000438072472;09-03-2017;COM;0,83;6,525;1348006;Rostov - Manchester United;Handicap;Manchester United -1;09-03-2017;0;0;0;FAUX
703H000438072472;09-03-2017;COM;0,83;6,525;1348000;Lyon - Roma;Match Result;Lyon;09-03-2017;0;0;0;FAUX
L703E300184924253;08-03-2017;LCOM;5;3,115;262965;Barcelona - Paris Saint-Germain;Handicap;Barcelona -3;08-03-2017;15,6;0;15,6;FAUX
L703E300184924253;08-03-2017;LCOM;5;3,115;262964;Borussia Dortmund - Benfica;Handicap;Borussia Dortmund -3;08-03-2017;15,6;0;15,6;FAUX
L703E300184921847;08-03-2017;LIV;5;2,15;262965;Barcelona - Paris Saint-Germain;Tie Winner;Barcelona;08-03-2017;10,75;0;10,75;FAUX
L703E300184904836;08-03-2017;LIV;10;2,1;262965;Barcelona - Paris Saint-Germain;Handicap;Barcelona -2;08-03-2017;21;0;21;FAUX
703E300437934928;08-03-2017;COM;11,53;2,17;1297080;Borussia Dortmund - Benfica;Handicap;Borussia Dortmund -1;08-03-2017;0;0;0;FAUX
703E300437934928;08-03-2017;COM;11,53;2,17;1181459;Manchester City - Stoke;Handicap;Manchester City -1;08-03-2017;0;0;0;FAUX
703E300437934926;08-03-2017;SIM;5;1,4;1181459;Manchester City - Stoke;Handicap;Manchester City -1;08-03-2017;0;0;0;FAUX
703E300437934925;08-03-2017;SIM;5;1,55;1297080;Borussia Dortmund - Benfica;Handicap;Borussia Dortmund -1;08-03-2017;7,75;0;7,75;FAUX
703U000437570084;07-03-2017;COM;5,95;6,975;1297065;Arsenal - Bayern Munich;Handicap;Bayern Munich -1;07-03-2017;41,53;0;41,53;FAUX
703U000437570084;07-03-2017;COM;5,95;6,975;1297064;Napoli - Real Madrid;Match Result;Real Madrid;07-03-2017;41,53;0;41,53;FAUX
703O500437530555;06-03-2017;SIM;25;2;1297065;Arsenal - Bayern Munich;Match Result;Bayern Munich;07-03-2017;50;0;50;FAUX
L703O500184763786;06-03-2017;LIV;7,5;2,15;262016;Antalyaspor - Galatasaray;Handicap;Galatasaray -2;06-03-2017;0;0;0;FAUX
L703O500184762371;06-03-2017;LIV;10;1,75;262016;Antalyaspor - Galatasaray;Next Goal in regular time;Galatasaray;06-03-2017;17,5;0;17,5;FAUX
703O500437404751;06-03-2017;COM;2,91;6,1664;1334508;Antalyaspor - Galatasaray;Match Result;Galatasaray;06-03-2017;0;0;0;FAUX
703O500437404751;06-03-2017;COM;2,91;6,1664;1332377;Alaves - Seville;Match Result;Seville;06-03-2017;0;0;0;FAUX
703O500437404751;06-03-2017;COM;2,91;6,1664;1333222;West Ham - Chelsea;Match Result;Chelsea;06-03-2017;0;0;0;FAUX
703O500437404749;06-03-2017;SIM;3;2,05;1334508;Antalyaspor - Galatasaray;Match Result;Galatasaray;06-03-2017;6,15;0;6,15;FAUX
703O500437404748;06-03-2017;SIM;3;1,6;1333222;West Ham - Chelsea;Match Result;Chelsea;06-03-2017;4,8;0;4,8;FAUX
703O500437404747;06-03-2017;SIM;4;1,88;1332377;Alaves - Seville;Match Result;Seville;06-03-2017;0;0;0;FAUX
703U500437312910;05-03-2017;SIM;18,89;1,33;1331466;Monaco - Nantes;Match Result;Monaco;05-03-2017;25,12;0;25,12;FAUX
L703U500184681607;05-03-2017;LIV;10,05;1,88;261946;Sunderland - Manchester City;Handicap;Manchester City -1;05-03-2017;18,89;0;18,89;FAUX
703U500437226015;05-03-2017;COM;3,3;2,6838;1331466;Monaco - Nantes;Match Result;Monaco;05-03-2017;0;0;0;FAUX
703U500437226015;05-03-2017;COM;3,3;2,6838;1332472;Udinese Calcio - Juventus;Match Result;Juventus;05-03-2017;0;0;0;FAUX
703U500437226015;05-03-2017;COM;3,3;2,6838;1332381;Atletico Madrid - Valencia;Match Result;Atletico Madrid;05-03-2017;0;0;0;FAUX
703U500437226014;05-03-2017;COM;3,3;2,39625;1331466;Monaco - Nantes;Match Result;Monaco;05-03-2017;0;0;0;FAUX
703U500437226014;05-03-2017;COM;3,3;2,39625;1332472;Udinese Calcio - Juventus;Match Result;Juventus;05-03-2017;0;0;0;FAUX
703U500437226014;05-03-2017;COM;3,3;2,39625;1332421;Sunderland - Manchester City;Match Result;Manchester City;05-03-2017;0;0;0;FAUX
703U500437226013;05-03-2017;COM;3,3;2,3625;1331466;Monaco - Nantes;Match Result;Monaco;05-03-2017;7,79;0;7,79;FAUX
703U500437226013;05-03-2017;COM;3,3;2,3625;1332381;Atletico Madrid - Valencia;Match Result;Atletico Madrid;05-03-2017;7,79;0;7,79;FAUX
703U500437226013;05-03-2017;COM;3,3;2,3625;1332421;Sunderland - Manchester City;Match Result;Manchester City;05-03-2017;7,79;0;7,79;FAUX
703U500437226012;05-03-2017;COM;3,3;2,485;1332472;Udinese Calcio - Juventus;Match Result;Juventus;05-03-2017;0;0;0;FAUX
703U500437226012;05-03-2017;COM;3,3;2,485;1332421;Sunderland - Manchester City;Match Result;Manchester City;05-03-2017;0;0;0;FAUX
703U500437226012;05-03-2017;COM;3,3;2,485;1332381;Atletico Madrid - Valencia;Match Result;Atletico Madrid;05-03-2017;0;0;0;FAUX
703A300436800194;04-03-2017;SIM;5;3,25;1331449;Roma - Napoli;Match Result;Draw;04-03-2017;0;0;0;FAUX
703A300436800122;04-03-2017;SIM;5;2,05;1331449;Roma - Napoli;Match Result;Roma;04-03-2017;0;0;0;FAUX
703A300436799825;04-03-2017;SIM;5;1,65;1332410;Eibar - Real Madrid;Match Result;Real Madrid;04-03-2017;8,25;0;8,25;FAUX
L703A300184528734;04-03-2017;LIV;6,32;1,65;261938;Manchester United - Bournemouth;Handicap;Manchester United -1;04-03-2017;0;0;0;FAUX
703R000436582902;03-03-2017;SIM;4;1,58;1331470;Bordeaux - Lyon;Double Chance;Bordeaux or Draw;03-03-2017;6,32;0;6,32;FAUX
703R000436582835;03-03-2017;SIM;4;3,3;1331470;Bordeaux - Lyon;Match Result;Bordeaux;03-03-2017;0;0;0;FAUX
703H000436296509;02-03-2017;COM;5;2,592;1329119;Seville - Athletic Bilbao;Match Result;Seville;02-03-2017;0;0;0;FAUX
703H000436296509;02-03-2017;COM;5;2,592;1329124;Deportivo La Corunya - Atletico Madrid;Match Result;Atletico Madrid;02-03-2017;0;0;0;FAUX
703H000436296508;02-03-2017;SIM;5;1,6;1329119;Seville - Athletic Bilbao;Match Result;Seville;02-03-2017;8;0;8;FAUX
703H000436296507;02-03-2017;SIM;10;1,62;1329124;Deportivo La Corunya - Atletico Madrid;Match Result;Atletico Madrid;02-03-2017;0;0;0;FAUX
703E300435979873;01-03-2017;SIM;5,6;4,5;1334903;Marseille - Monaco;Handicap;Monaco -1;01-03-2017;0;0;0;FAUX
703E300435979872;01-03-2017;SIM;20;2,65;1334903;Marseille - Monaco;Match Result;Monaco;01-03-2017;0;0;0;FAUX
L702U000184260530;28-02-2017;LIV;3,42;3,4;261365;Estoril - Benfica;Match Result;Benfica;28-02-2017;11,63;0;11,63;FAUX
702U000435747055;28-02-2017;COM;5,01;1,975;1329139;Estoril - Benfica;Match Result;Benfica;28-02-2017;9,92;0;9,92;FAUX
702U000435747055;28-02-2017;COM;5,01;1,975;1334900;Bordeaux - Lorient;Match Result;Bordeaux;28-02-2017;9,92;0;9,92;FAUX
702U000435746991;28-02-2017;COM;5;3,16;1329131;Juventus - Napoli;Match Result;Juventus;28-02-2017;15,8;0;15,8;FAUX
702U000435746991;28-02-2017;COM;5;3,16;1334900;Bordeaux - Lorient;Match Result;Bordeaux;28-02-2017;15,8;0;15,8;FAUX
702U000435746991;28-02-2017;COM;5;3,16;1329139;Estoril - Benfica;Match Result;Benfica;28-02-2017;15,8;0;15,8;FAUX
702U000435746952;28-02-2017;COM;3,33;2;1329131;Juventus - Napoli;Match Result;Juventus;28-02-2017;6,66;0;6,66;FAUX
702U000435746952;28-02-2017;COM;3,33;2;1329139;Estoril - Benfica;Match Result;Benfica;28-02-2017;6,66;0;6,66;FAUX
702U000435746951;28-02-2017;COM;3,33;2,528;1329131;Juventus - Napoli;Match Result;Juventus;28-02-2017;8,42;0;8,42;FAUX
702U000435746951;28-02-2017;COM;3,33;2,528;1334900;Bordeaux - Lorient;Match Result;Bordeaux;28-02-2017;8,42;0;8,42;FAUX
702U000435746950;28-02-2017;COM;3,33;1,975;1334900;Bordeaux - Lorient;Match Result;Bordeaux;28-02-2017;6,59;0;6,59;FAUX
702U000435746950;28-02-2017;COM;3,33;1,975;1329139;Estoril - Benfica;Match Result;Benfica;28-02-2017;6,59;0;6,59;FAUX
L702O500184175587;27-02-2017;LIV;10;2,1;258748;Fiorentina - Torino;Handicap;Fiorentina -2;27-02-2017;0;0;0;FAUX
702O500435664180;27-02-2017;SIM;4,6;1,8;1327439;Fiorentina - Torino;Match Result;Fiorentina;27-02-2017;0;0;0;FAUX
702O500435563758;27-02-2017;SIM;2,03;1,8;1327439;Fiorentina - Torino;Match Result;Fiorentina;27-02-2017;0;0;0;FAUX
702O500435563736;27-02-2017;SIM;5;2,45;1315048;Galatasaray - Besiktas;Match Result;Galatasaray;27-02-2017;0;0;0;FAUX
702O500435563711;27-02-2017;COM;2;4,14;1315048;Galatasaray - Besiktas;Match Result;Besiktas;27-02-2017;0;0;0;FAUX
702O500435563711;27-02-2017;COM;2;4,14;1327439;Fiorentina - Torino;Match Result;Fiorentina;27-02-2017;0;0;0;FAUX
702O500435563709;27-02-2017;SIM;2;2,3;1315048;Galatasaray - Besiktas;Match Result;Besiktas;27-02-2017;4,6;0;4,6;FAUX
702O500435563708;27-02-2017;SIM;1;1,8;1327439;Fiorentina - Torino;Match Result;Fiorentina;27-02-2017;0;0;0;FAUX
;;;;;;;;;;;;;
702O500435563644;27-02-2017;COM;1;5,4;1315048;Galatasaray - Besiktas;Match Result;Draw;27-02-2017;0;0;0;FAUX
702O500435563644;27-02-2017;COM;1;5,4;1327439;Fiorentina - Torino;Match Result;Fiorentina;27-02-2017;0;0;0;FAUX
702O500435563643;27-02-2017;SIM;2;1,8;1327439;Fiorentina - Torino;Match Result;Fiorentina;27-02-2017;0;0;0;FAUX
702O500435563642;27-02-2017;SIM;2;3;1315048;Galatasaray - Besiktas;Match Result;Draw;27-02-2017;0;0;0;FAUX
L702U500184106153;26-02-2017;LIV;20;1,78;258718;Marseille - Paris Saint-Germain;Handicap;Paris Saint-Germain -2;26-02-2017;35,6;0;35,6;FAUX
702U500435451355;26-02-2017;SIM;9,8;2,35;1183086;Marseille - Paris Saint-Germain;Handicap;Paris Saint-Germain -1;26-02-2017;23,03;0;23,03;FAUX
702U500435308797;26-02-2017;COM;5;2,436;1183086;Marseille - Paris Saint-Germain;Match Result;Paris Saint-Germain;26-02-2017;0;0;0;FAUX
702U500435308797;26-02-2017;COM;5;2,436;1327553;Atletico Madrid - Barcelona;Double Chance;Atletico Madrid or Draw;26-02-2017;0;0;0;FAUX
702U500435308796;26-02-2017;SIM;5;1,45;1327553;Atletico Madrid - Barcelona;Double Chance;Atletico Madrid or Draw;26-02-2017;0;0;0;FAUX
702U500435308795;26-02-2017;SIM;5;1,68;1183086;Marseille - Paris Saint-Germain;Match Result;Paris Saint-Germain;26-02-2017;8,4;0;8,4;FAUX
L702A300183970281;25-02-2017;LIV;7,4;2;258711;Guingamp - Monaco;Next Goal in regular time;Monaco;25-02-2017;14,8;0;14,8;FAUX
702A300434959904;25-02-2017;SIM;5;2,7;1183227;Guingamp - Monaco;Handicap;Monaco -1;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1183227;Guingamp - Monaco;Match Result;Monaco;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1187306;Bayern Munich - Hamburg;Match Result;Bayern Munich;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1187112;Bayer Leverkusen - Mainz;Match Result;Bayer Leverkusen;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1187146;Leipzig - Cologne;Match Result;Leipzig;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1327443;Napoli - Atalanta;Match Result;Napoli;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1181467;Chelsea - Swansea;Match Result;Chelsea;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1187173;Freiburg - Borussia Dortmund;Match Result;Borussia Dortmund;25-02-2017;0;0;0;FAUX
702A300434959260;25-02-2017;COM;1,36;20,25526;1181444;Everton - Sunderland;Match Result;Everton;25-02-2017;0;0;0;FAUX
702A300434934049;25-02-2017;COM;10;3,03341;1187173;Freiburg - Borussia Dortmund;Match Result;Borussia Dortmund;25-02-2017;0;0;0;FAUX
702A300434934049;25-02-2017;COM;10;3,03341;1181467;Chelsea - Swansea;Match Result;Chelsea;25-02-2017;0;0;0;FAUX
702A300434934049;25-02-2017;COM;10;3,03341;1187112;Bayer Leverkusen - Mainz;Match Result;Bayer Leverkusen;25-02-2017;0;0;0;FAUX
